Index,Company Name,Symbol,Price,Sector,Industry,NAICS,Beta,PE,EPS
901,Letho Resources Corp.,LET,0.21,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),5.392932,N/A,-0.060000
902,Leucrotta Exploration Inc.,LXE,0.87,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),1.82964,N/A,0.00
903,Lexagene Holdings Inc.,LXG,0.69,Healthcare,Medical Diagnostics & Research,Electromedical and Electrotherapeutic Apparatus Manufacturing(334510),0.247868,N/A,-0.160000
904,LGC Capital Ltd.,LG,0.09,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),1.854551,N/A,-0.040000
905,Libby K Industries Inc.,LBB.P,0.1,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-3.558976,N/A,-0.020000
906,Libero Copper Corporation,LBC,0.095,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),0.976896,N/A,-0.020000
907,"Liberty Defense Holdings, Ltd.",SCAN,,nan,nan,nan,6.222064,N/A,-0.090000
908,Liberty One Lithium Corp.,LBY,0.09,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.018024,N/A,-0.040000
909,Lico Energy Metals Inc.,LIC,0.04,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),2.876786,N/A,-0.110000
910,Lift & Co. Corp.,LIFT,0.26,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),3.833113,N/A,-0.100000
911,Lincoln Mining Corporation,LMG,0.01,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),1.278683,N/A,-0.020000
912,Lingo Media Corporation,LM,0.155,Consumer Cyclical,Publishing,Book Publishers(511130),0.167774,40.70,0.00
913,Lion One Metals Limited,LIO,0.7,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.933873,N/A,-0.020000
914,Lions Bay Capital Inc,LBI,0.035,Industrials,Conglomerates,Offices of Other Holding Companies(551112),8.792597,N/A,-0.080000
915,Lite Access Technologies Inc.,LTE,0.2,Technology,Communication Equipment,Fiber Optic Cable Manufacturing(335921),2.477787,N/A,-0.190000
916,Lithion Energy Corp.,LNC,0.4,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.800141,N/A,0.00
917,Lithion Energy Corp. Reg D,LNC.S,0.1,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-3.700741,N/A,0.00
918,Lithium Chile Inc.,LITH,0.42,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.151981,N/A,-0.030000
919,Lithium Energi Exploration Inc.,LEXI,0.165,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.957404,N/A,-0.160000
920,Lithium Energy Products Inc.,LEP,0.1,Basic Materials,Metals & Mining,Iron Ore Mining(212210),1.821781,N/A,-0.130000
921,Lithoquest Diamonds Inc.,LDI,0.08,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),-1.220442,N/A,-0.020000
922,Lomiko Metals Inc.,LMR,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.937906,N/A,-0.14
923,Loop Insights Inc.,MTRX,0.54,Technology,Application Software,All Other Metal Ore Mining(212299),5.278721,N/A,-0.030000
924,Loopshare Ltd.,LOOP,0.075,Technology,Application Software,Other Computer Related Services(541519),3.524113,N/A,-0.060000
925,Lorne Park Capital Partners Inc.,LPC,0.45,Financial Services,Asset Management,Miscellaneous Intermediation(523910),0.116261,71.20,0.010000
926,Los Andes Copper Ltd.,LA,0.34,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.895209,N/A,-0.010000
927,Lucky Minerals Inc.,LKY,0.055,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.554964,N/A,-0.05
928,Luckystrike Resources Ltd.,LUKY,0.14,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.243771,N/A,-0.14
929,Lumina Gold Corp.,LUM,0.58,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.315113,N/A,-0.110000
930,Luminex Resources Corp.,LR,0.67,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.726992,N/A,-2.590000
931,Lund Enterprises Corp.,LEN,0.13,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.332944,N/A,-0.05
932,Lupaka Gold Corp.,LPK,0.06,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.396387,N/A,0.00
933,MacArthur Minerals Limited,MMS,0.085,Basic Materials,Metals & Mining,,3.784355,N/A,N/A
934,MacDonald Mines Exploration Ltd.,BMK,0.055,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.431289,N/A,-0.030000
935,Macro Enterprises Inc,MCR,3.95,Energy,Oil & Gas - Midstream,Support Activities for Oil and Gas Operations(213112),2.161519,7.20,0.540000
936,Madalena Energy Inc.,MVN,0.115,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.893239,N/A,-0.020000
937,Magna Gold Corp.,MGR,0.275,Financial Services,Asset Management,Investment Advice(523930),-31.997808,N/A,-0.030000
938,Magna Terra Minerals Inc.,MTT,0.025,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.47417,N/A,-0.010000
939,Magnitude Mining Ltd.,MML.P,0.16,Financial Services,Asset Management,Investment Advice(523930),-1.077176,N/A,-0.080000
940,Magnolia Colombia Ltd.,MCO,0.12,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),1.327692,N/A,-0.020000
941,Magnum Goldcorp Inc.,MGI,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-2.10967,N/A,-0.080000
942,Majestic Gold Corp.,MJS,0.065,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.130486,11.00,0.010000
943,Mako Mining Corp.,MKO,0.115,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.782938,N/A,-0.100000
944,Mako Mining Corp. rt ex 15jul2019,MKO.RT,0.01,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),N/A,N/A,N/A
945,Mammoth Resources Corp.,MTH,0.03,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-2.471988,N/A,-0.020000
946,Manado Gold Corp.,MDO,0.045,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.619157,N/A,-0.040000
947,Manganese X Energy Corp.,MN,0.12,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),5.318068,N/A,-0.020000
948,Manitex Capital Inc.,MNX,0.2,Healthcare,Medical Distribution,Drugs and Druggists' Sundries Merchant Wholesalers(424210),5.587661,N/A,-0.370000
949,Manitou Gold Inc,MTU,0.045,Basic Materials,Metals & Mining,Gold Ore Mining(212221),3.147692,N/A,-0.030000
950,Maple Gold Mines Ltd.,MGM,0.095,Basic Materials,Metals & Mining,Gold Ore Mining(212221),3.441869,N/A,-0.020000
951,Maple Gold Mines Ltd. wt 27Jun2022,MGM.WT,,nan,nan,nan,4.22145,N/A,N/A
952,Maple Peak Investments Inc.,MAP,0.07,Consumer Cyclical,Travel & Leisure,Casino Hotels(721120),2.65048,N/A,-0.010000
953,Maplewood International REIT,MWI.UN,0.62,Real Estate,REITs,Open-End Investment Funds(525910),0.233159,7.20,0.090000
954,Margaret Lake Diamonds Inc.,DIA,0.045,Basic Materials,Metals & Mining,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing(327999),-1.166596,N/A,-0.010000
955,Margaux Resources Ltd,MRL,0.09,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),5.288504,N/A,-0.130000
956,Marifil Mines Limited,MFM,0.135,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.574305,N/A,N/A
957,Maritime Resources Corp,MAE,0.1,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.413303,N/A,-0.040000
958,Marksmen Energy Inc,MAH,0.055,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),-1.070641,N/A,-0.010000
959,Martello Technologies Group Inc.,MTLO,0.195,Technology,Application Software,Custom Computer Programming Services(541511),0.672916,N/A,-0.030000
960,Mas Gold Corp.,MAS,0.085,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.794067,N/A,-0.020000
961,Mason Graphite Inc.,LLG,0.34,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.790376,N/A,-0.030000
962,Matachewan Consolidated Mines Ltd. cl A,MCM.A,0.15,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.887731,N/A,0.00
963,MAX Resource Corp,MXR,0.14,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.219783,N/A,-0.080000
964,McChip Resources Inc,MCS,0.7,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.601593,N/A,0.00
965,"Mcorpcx, Inc.",MCX,0.095,Technology,Application Software,Other Computer Related Services(541519),-1.326496,N/A,0.00
966,Med BioGene Inc.,MBI,0.05,Healthcare,Medical Diagnostics & Research,Research and Development in Biotechnology (except Nanobiotechnology)(541714),0.153757,N/A,-0.010000
967,Medallion Resources Ltd.,MDL,0.21,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.465115,N/A,-0.040000
968,Medcolcanna Organics Inc.,MCCN,0.19,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),N/A,N/A,N/A
969,Medexus Pharmaceuticals Inc.,MDP,4.6,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),0.080415,N/A,-0.990000
970,Medexus Pharmaceuticals Inc. db16oct2023,MDP.DB,,nan,nan,nan,-1.621492,N/A,N/A
971,Medgold Resources Corp.,MED,0.1,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),1.749141,N/A,-0.020000
972,Mediavalet Inc.,MVP,0.035,Technology,Application Software,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers(423430),0.251396,N/A,-0.020000
973,Medicure Inc.,MPH,5.0,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),-689.07446,N/A,-0.020000
974,Medifocus Inc,MFS,0.02,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),0.734225,N/A,-0.010000
975,Medipharm Labs Corp.,LABS,5.18,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),-0.722448,N/A,-0.270000
976,MedMira Inc.,MIR,0.015,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),-0.420703,N/A,0.00
977,Medx Health Corp,MDX,0.14,Healthcare,Medical Diagnostics & Research,Other Measuring and Controlling Device Manufacturing(334519),-0.853283,N/A,-0.040000
978,Mega Copper Ltd.,MCU,0.16,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.310209,N/A,0.00
979,Megastar Development Corp.,MDV,0.105,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),5.611117,N/A,-0.010000
980,Melior Resources Inc.,MLR,0.34,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.935578,N/A,-0.570000
981,Melkior Resources Inc,MKR,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-2.213021,8.50,0.00
982,Memex Inc.,OEE,0.03,Technology,Application Software,Computer Systems Design Services(541512),3.348973,N/A,-0.010000
983,Mene Inc.,MENE,0.54,Consumer Cyclical,Retail - Apparel & Specialty,All Other Metal Ore Mining(212299),7.594283,N/A,-0.030000
984,Mene Inc. wt 29nov2020,MENE.WT,,nan,nan,nan,9.355912,N/A,N/A
985,Meridian Mining Societas Europea,MNO,0.095,Basic Materials,Metals & Mining,,-0.878599,N/A,-0.14
986,Meridius Resources Limited,MRI,0.14,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),-0.210593,N/A,-0.010000
987,Mesa Exploration Corp.,MSA,0.06,Basic Materials,Metals & Mining,Uranium-Radium-Vanadium Ore Mining(212291),0.480653,N/A,-0.020000
988,MetalCorp Limited,MTC,0.01,Basic Materials,Metals & Mining,Gold Ore Mining(212221),2.051047,N/A,0.00
989,Metalex Ventures Ltd,MTX,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.969797,1.70,0.020000
990,Metalla Royalty And Streaming Ltd.,MTA,1.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.869271,N/A,-0.030000
991,Metallic Minerals Corp.,MMG,0.145,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.105914,N/A,-0.07
992,Metallis Resources Inc.,MTS,0.55,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.528509,N/A,-0.060000
993,Metalore Resources Limited,MET,0.9,Energy,Oil & Gas - E&P,Drilling Oil and Gas Wells(213111),0.574545,4.30,0.210000
994,Metals Creek Resources Corp.,MEK,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.06766,N/A,0.00
995,Meteorite Capital Inc.,MTR.P,0.11,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-0.089499,N/A,-0.080000
996,Metron Capital Corp.,MCN,0.05,Industrials,Conglomerates,Offices of Other Holding Companies(551112),1.509661,N/A,-0.030000
997,Mexican Gold Corp.,MEX,0.125,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.331618,N/A,-0.07
998,MG Capital Corporation,MGX.P,0.09,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),-4.123085,N/A,-0.060000
999,Midland Exploration Inc,MD,1.0,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.329829,N/A,-0.010000
1000,Midnight Sun Mining Corp,MMA,0.13,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.063785,N/A,-0.010000
1001,Midpoint Holdings Ltd.,MPT,0.035,Financial Services,Credit Services,Credit Unions(522130),3.447938,N/A,-0.010000
1002,MillenMin Ventures Inc,MVM,0.05,Basic Materials,Metals & Mining,All Other Miscellaneous Fabricated Metal Product Manufacturing(332999),4.253869,N/A,-0.030000
1003,Millennial ESports Corp.,GAME,0.22,Technology,Application Software,Software Publishers(511210),3.075884,N/A,-1.360000
1004,Millennial Lithium Corp.,ML,1.58,Basic Materials,Metals & Mining,Gold Ore Mining(212221),4.573655,N/A,-0.190000
1005,Millennial Lithium Corp. wt 13Mar2020,ML.WT,,nan,nan,nan,-20.084347,N/A,N/A
1006,Millrock Resources Inc,MRO,0.1,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-3.224663,N/A,-0.14
1007,Mimi's Rock Corp.,MIMI,1.05,Financial Services,Asset Management,Investment Advice(523930),-6.539084,N/A,-0.14
1008,Minaean SP Construction Corp.,MSP,0.05,Industrials,Industrial Products,All Other Miscellaneous Fabricated Metal Product Manufacturing(332999),-2.641772,42.60,0.00
1009,Minaurum Gold Inc.,MGG,0.485,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.370535,N/A,-0.030000
1010,Minco Capital Corp.,MMM,0.1,Financial Services,Asset Management,Investment Advice(523930),2.877723,N/A,-0.060000
1011,Minera Alamos Inc.,MAI,0.125,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.918901,N/A,-0.090000
1012,Mineral Hill Industries Ltd.,MHI,0.15,Energy,Oil & Gas - E&P,Support Activities for Oil and Gas Operations(213112),-0.21463,N/A,-0.010000
1013,Mineral Mountain Resources Ltd.,MMV,0.12,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.262929,N/A,-0.040000
1014,Minerva Intelligence Inc.,MVAI,0.195,Technology,Application Software,Software Publishers(511210),0.183202,N/A,-0.05
1015,Mineworx Technologies Ltd.,MWX,0.095,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.816806,N/A,-0.020000
1016,Minfocus Exploration Corp.,MFX,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),7.506377,N/A,-0.210000
1017,Minkap Resources Inc.,KAP,0.03,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.100603,N/A,-0.05
1018,Minnova Corp.,MCI,0.105,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-1.00732,N/A,-0.010000
1019,Minsud Resources Corp.,MSR,0.08,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.144113,N/A,0.00
1020,Mira X Acquisition Corp.,MIRA.P,0.14,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),6.648589,N/A,-0.14
1021,Mirasol Resources Ltd.,MRZ,0.74,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.18386,N/A,-0.090000
1022,Mission Ready Solutions Inc.,MRS,0.25,Industrials,Aerospace & Defense,National Security(928110),3.028205,N/A,-0.040000
1023,Mkango Resources Ltd.,MKA,0.145,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.096932,N/A,-0.080000
1024,ML Gold Corp.,MLG,0.53,Basic Materials,Metals & Mining,Iron Ore Mining(212210),-2.627931,N/A,-0.360000
1025,MOBI724 Global Solutions Inc.,MOS,0.05,Technology,Application Software,Custom Computer Programming Services(541511),-1.006377,N/A,-0.040000
1026,Mobio Technologies Inc.,MBO,0.07,Consumer Cyclical,Advertising & Marketing Services,Media Representatives(541840),2.83189,1.80,0.040000
1027,Molori Energy Inc.,MOL,0.15,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),0.269054,N/A,-0.600000
1028,Monarca Minerals Inc.,MMN,0.055,Basic Materials,Metals & Mining,Silver Ore Mining(212222),1.278973,N/A,-0.020000
1029,Mondias Natural Products Inc.,NHP,0.17,Healthcare,Drug Manufacturers,Medicinal and Botanical Manufacturing(325411),6.836143,N/A,-0.060000
1030,Mongolia Growth Group Ltd.,YAK,0.3,Real Estate,Real Estate Services,Other Activities Related to Real Estate(531390),1.165951,5.10,0.060000
1031,Montero Mining And Exploration Ltd.,MON,0.065,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),3.177293,N/A,-0.190000
1032,Monument Mining Limited,MMY,0.05,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.348373,24.60,0.00
1033,Moovly Media Inc.,MVY,0.035,Technology,Application Software,Software Publishers(511210),3.865533,N/A,-0.020000
1034,Morien Resources Corp.,MOX,0.475,Basic Materials,Coal,Bituminous Coal Underground Mining(212112),1.219293,N/A,-0.010000
1035,Mosaic Capital Corporation,M,5.74,Financial Services,Asset Management,Portfolio Management(523920),1.277119,N/A,-0.510000
1036,Mosiac Capital Corporation db31Dec2021,M.DB,,nan,nan,nan,0.196963,N/A,N/A
1037,Mosaic Capital Corporation db26Jan2024,M.DB.A,100.0,Financial Services,Asset Management,Portfolio Management(523920),N/A,N/A,N/A
1038,Mosaic Capital Corporation 6% Preferred,M.PR.B,10.0,Financial Services,Asset Management,Portfolio Management(523920),N/A,N/A,N/A
1039,Mountain Boy Minerals Ltd.,MTB,0.18,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.980694,N/A,-0.010000
1040,Mountain China Resorts (Holding) Limited,MCG,0.01,Consumer Cyclical,Travel & Leisure,Hotels (except Casino Hotels) and Motels(721110),0.496669,N/A,-0.040000
1041,Mundoro Capital Inc.,MUN,0.12,Basic Materials,Metals & Mining,Support Activities for Metal Mining(213114),-0.235194,N/A,-0.030000
1042,Murchison Minerals Ltd.,MUR,0.075,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.545019,N/A,-0.030000
1043,NaiKun Wind Energy Group Inc,NKW,0.06,Utilities,Utilities - Independent Power Producers,Wind Electric Power Generation(221115),0.044362,N/A,-0.010000
1044,Namaste Technologies Inc.,N,0.6,Consumer Cyclical,Retail - Apparel & Specialty,Electronic Shopping and Mail-Order Houses(454110),nan,nan,nan
1045,Namaste Technologies Inc. 27FEB20 WTS,N.WT,,nan,nan,nan,5.605863,N/A,N/A
1046,Namaste Tech Inc. Wts A 3.15 25OCT2023,N.WT.A,,nan,nan,nan,11.241894,N/A,N/A
1047,Namibia Critical Metals Inc.,NMI,0.14,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-3.161435,N/A,0.00
1048,Namsys Inc.,CTZ,0.85,Technology,Application Software,Software Publishers(511210),-0.113558,21.30,0.040000
1049,Nanalysis Scientific Corp.,NSCI,0.44,Technology,Computer Hardware,Analytical Laboratory Instrument Manufacturing(334516),1.900203,N/A,-0.040000
1050,Nano One Materials Corp.,NNO,1.33,Basic Materials,Chemicals,All Other Basic Organic Chemical Manufacturing(325199),1.031081,N/A,-0.080000
1051,Nanotech Security Corp,NTS,0.5,Technology,Computer Hardware,Other Measuring and Controlling Device Manufacturing(334519),1.683516,N/A,-0.030000
1052,Nanoxplore Inc.,GRA,1.2,Basic Materials,Chemicals,All Other Miscellaneous Chemical Product and Preparation Manufacturing(325998),48.71339,N/A,-0.07
1053,Napier Ventures Inc.,NAP,0.255,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.111155,N/A,-0.020000
1054,National Access Cannabis Corp.,META,0.6,Healthcare,Health Care Plans,HMO Medical Centers(621491),-0.349328,N/A,-0.120000
1055,National Access Cannabis Corp. db30nov2021,META.DB,,nan,nan,nan,N/A,N/A,N/A
1056,Naturally Splendid Enterprises Ltd.,NSP,0.11,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),1.691328,N/A,-0.040000
1057,NatureBank Asset Management Inc.,COO,0.02,Financial Services,Asset Management,Miscellaneous Financial Investment Activities(523999),1.379051,1.40,0.010000
1058,Navigator Acquisition Corp.,NAQ.P,0.37,Industrials,Conglomerates,Offices of Other Holding Companies(551112),1.682333,N/A,-0.14
1059,Navy Resources Corp.,NVY,0.15,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.02371,N/A,-0.010000
1060,NBS Capital Inc.,NBS.P,0.2,Financial Services,Asset Management,"Trust, Fiduciary, and Custody Activities(523991)",N/A,N/A,-0.020000
1061,Nebu Resources Inc.,NBU,0.04,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.084761,N/A,-0.010000
1062,Neo Lithium Corp.,NLC,0.66,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),10.959192,37.10,0.020000
1063,Neptune Dash Technologies Corp.,DASH,0.195,Financial Services,Brokers & Exchanges,Miscellaneous Financial Investment Activities(523999),-3.111464,N/A,-0.170000
1064,Nervgen Pharma Corp.,NGEN,1.46,Healthcare,Biotechnology,Pharmaceutical Preparation Manufacturing(325412),1.921032,N/A,-0.160000
1065,Network Media Group Inc.,NTE,0.145,Consumer Cyclical,Entertainment,Media Buying Agencies(541830),1.87547,N/A,0.00
1066,NeutriSci International Inc.,NU,0.065,Healthcare,Drug Manufacturers,Pharmaceutical Preparation Manufacturing(325412),2.181537,N/A,-0.020000
1067,Nevada Energy Metals Inc,BFF,0.115,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),0.708106,N/A,-0.090000
1068,Nevada Exploration Inc.,NGE,0.275,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-0.345241,N/A,-0.060000
1069,Nevada Sunrise Gold Corporation,NEV,0.05,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-1.015303,N/A,-0.14
1070,Nevada Zinc Corporation,NZN,0.08,Basic Materials,Metals & Mining,"Copper, Nickel, Lead and Zinc Ore Mining(212230)",1.269466,N/A,-0.020000
1071,New Age Metals Inc.,NAM,0.06,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.517486,N/A,-0.020000
1072,New Carolin Gold Corp.,LAD,0.09,Basic Materials,Metals & Mining,Gold Ore Mining(212221),0.945586,N/A,-0.07
1073,New Destiny Mining Corp.,NED,0.15,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.451155,N/A,-0.060000
1074,New Dimension Resources Ltd.,NDR,0.055,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.204948,N/A,-0.07
1075,New Energy Metals Corp,ENRG,0.3,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-0.471579,N/A,-1.020000
1076,New Era Minerals Inc.,NEM,0.035,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),4.335534,21.30,0.00
1077,New Nadina Explorations Limited,NNA,0.09,Basic Materials,Metals & Mining,Support Activities for Metal Mining(213114),7.810643,N/A,-0.080000
1078,New Oroperu Resources Inc.,ORO,0.35,Basic Materials,Metals & Mining,Gold Ore Mining(212221),-0.065744,N/A,-0.010000
1079,New Pacific Metals Corp.,NUAG,2.4,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),1.815493,N/A,-0.020000
1080,New Stratus Energy Inc.,NSE,0.4,Basic Materials,Metals & Mining,Uranium-Radium-Vanadium Ore Mining(212291),7.900005,N/A,-0.040000
1081,New West Energy Services Inc.,NWE,0.02,Energy,Oil & Gas - Services,Support Activities for Oil and Gas Operations(213112),0.418637,N/A,-0.07
1082,New World Resource Corp.,NW,0.205,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.661761,N/A,-0.150000
1083,New Zealand Energy Corp.,NZ,0.01,Energy,Oil & Gas - E&P,Crude Petroleum Extraction(211120),5.822712,N/A,0.00
1084,NewNorth Projects Ltd.,NNP,0.08,Real Estate,Real Estate Services,Lessors of Other Real Estate Property(531190),-0.651907,N/A,-0.090000
1085,Newport Exploration Ltd.,NWX,0.32,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),1.371838,10.70,0.030000
1086,Newrange Gold Corp.,NRG,0.16,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-1.575,N/A,-0.030000
1087,Newstrike Brands Ltd. wt 28Feb2020,HIP.WT,,nan,nan,nan,0.861898,N/A,N/A
1088,Newstrike Brands Ltd. wt ex 2023jun19 .wt.a,HIP.WT.A,,nan,nan,nan,2.60826,N/A,N/A
1089,NexgenRx Inc.,NXG,0.26,Healthcare,Health Care Plans,Home Health Care Services(621610),0.04768,N/A,-0.010000
1090,NexOptic Technology Corp.,NXO,0.52,Technology,Computer Hardware,Optical Instrument and Lens Manufacturing(333314),1.570969,N/A,-0.110000
1091,Nexpoint Hospitality Trust,NHT.U,5.0,Real Estate,REITs,Other Activities Related to Real Estate(531390),0.587058,N/A,N/A
1092,Nexus Gold Corp.,NXS,0.09,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.631334,N/A,-0.130000
1093,Nexus Real Estate Investment Trust,NXR.UN,1.98,Real Estate,REITs,Residential Property Managers(531311),0.545076,5.00,0.390000
1094,Nickel North Exploration Corp.,NNX,0.015,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.780917,N/A,0.00
1095,Nicola Mining Inc.,NIM,0.105,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),0.691478,N/A,-0.030000
1096,Niobay Metals Inc.,NBY,0.2,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.816054,N/A,-0.040000
1097,Niocan Inc.,NIO,0.13,Basic Materials,Metals & Mining,All Other Nonmetallic Mineral Mining(212399),2.078092,N/A,-0.020000
1098,Nippon Dragon Resources Inc.,NIP,0.02,Basic Materials,Metals & Mining,Gold Ore Mining(212221),1.805637,N/A,0.00
1099,Nitinat Minerals Corporation,NZZ,0.05,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),-3.709528,N/A,-0.010000
1100,Noble Iron Inc.,NIR,0.2,Industrials,Consulting & Outsourcing,Office Machinery and Equipment Rental and Leasing(532420),-6.254252,N/A,-0.14
1101,Noble Mineral Exploration Inc.,NOB,0.075,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),2.523446,N/A,-0.040000
1102,Noram Ventures Inc.,NRM,0.09,Basic Materials,Metals & Mining,All Other Metal Ore Mining(212299),3.21707,N/A,-0.060000
